:ID,:LABEL,namespace:string,species:float,involved_other:string,default:string,bel:string,name:string,involved_genes:string
27221,Activity,,9606.0,,cat,"act(p(HGNC:""ST6GALNAC3""),ma(cat))",,ST6GALNAC3
27222,Activity,,10116.0,,,"act(p(RGD:""Gnal""))",,Gnal
27223,Activity,,9606.0,,,"act(p(HGNC:""CD47""))",,CD47
27224,Activity,,,,tscript,"act(p(SFAM:""FOXO Family""),ma(tscript))",,FOXO Family
27225,Activity,,10116.0,,,"act(complex(p(RGD:""Itgav""),p(RGD:""Itgb8"")))",,Itgb8;Itgav
27226,Activity,,9606.0,,,"act(p(HGNC:""RIC3""))",,RIC3
27227,Activity,,10116.0,,cat,"act(p(RGD:""Acy1""),ma(cat))",,Acy1
27228,Activity,,9606.0,,cat,"act(p(HGNC:""PPAT""),ma(cat))",,PPAT
27229,Activity,,10116.0,,cat,"act(p(RGD:""Ptdss1""),ma(cat))",,Ptdss1
27230,Activity,,9606.0,,,"act(p(HGNC:""PATJ""))",,PATJ
27231,Activity,,10116.0,,,"act(p(RGD:""Mapt""))",,Mapt
27232,Activity,,10090.0,,,"act(p(MGI:""Pycard""))",,Pycard
27233,Activity,,,,,"act(p(MESH:""Hypoxia-Inducible Factor 1""))",,Hypoxia-Inducible Factor 1
27234,Activity,,10090.0,,,"act(p(MGI:""Brap""))",,Brap
27235,Activity,,9606.0,,,"act(p(HGNC:""ARAF""))",,ARAF
27236,Activity,,10090.0,,cat,"act(p(MGI:""Ggps1""),ma(cat))",,Ggps1
27237,Activity,,9606.0,,cat,"act(p(HGNC:""ENOPH1""),ma(cat))",,ENOPH1
27238,Activity,,10090.0,,,"act(p(MGI:""Nudt16l1""))",,Nudt16l1
27239,Activity,,9606.0,,cat,"act(p(HGNC:""PISD""),ma(cat))",,PISD
27240,Activity,,9606.0,,,"act(p(HGNC:""GRIN3A""))",,GRIN3A
27241,Activity,,10116.0,,,"act(p(RGD:""Ptch1""))",,Ptch1
27242,Activity,GO,9606.0,GTPase activity,,"act(p(HGNC:""AKT1""),ma(GO:""GTPase activity""))",GTPase activity,AKT1
27243,Activity,,10116.0,,,"act(p(RGD:""Rin1""))",,Rin1
27244,Activity,,9606.0,,cat,"act(p(HGNC:""HAGH""),ma(cat))",,HAGH
27245,Activity,,10116.0,,,"act(p(RGD:""Mmp2""))",,Mmp2
27246,Activity,,9606.0,,cat,"act(p(HGNC:""CES1""),ma(cat))",,CES1
27247,Activity,,9606.0,,,"act(p(HGNC:""CAMKV""))",,CAMKV
27248,Activity,,10090.0,,,"act(p(MGI:""Bid""))",,Bid
27249,Activity,,9606.0,,,"act(p(HGNC:""HTT""))",,HTT
27250,Activity,,10116.0,,cat,"act(p(RGD:""Idnk""),ma(cat))",,Idnk
27251,Activity,,9606.0,,,"act(p(HGNC:""TRPV2""))",,TRPV2
27252,Activity,,10116.0,,,"act(p(RGD:""Nr3c2""))",,Nr3c2
27253,Activity,,9606.0,,cat,"act(p(HGNC:""TMEM86B""),ma(cat))",,TMEM86B
27254,Activity,,10090.0,,,"act(p(MGI:""Mir21a""))",,Mir21a
27255,Activity,,7227.0,,cat,"act(p(FLYBASE:""GstS1""),ma(cat))",,GstS1
27256,Activity,,9606.0,,tscript,"act(p(HGNC:""BACE1""),ma(tscript))",,BACE1
27257,Activity,,10090.0,,,"act(complex(p(MGI:""Stat1""),p(MGI:""Stat2"")))",,Stat2;Stat1
27258,Activity,MESH,9606.0,RNA Transport,,"act(p(HGNC:""TARDBP""),ma(MESH:""RNA Transport""))",RNA Transport,TARDBP
27259,Activity,,10090.0,,cat,"act(p(MGI:""Fcsk""),ma(cat))",,Fcsk
27260,Activity,,9606.0,,,"act(complex(p(HGNC:""IL17RA""),p(HGNC:""IL17RB"")))",,IL17RB;IL17RA
27261,Activity,,10116.0,,,"act(p(RGD:""Cdc6""))",,Cdc6
27262,Activity,,9606.0,,,"act(p(HGNC:""SPRY2""))",,SPRY2
27263,Activity,,,,,"act(p(MESH:""Molecular Motor Proteins""))",,Molecular Motor Proteins
27264,Activity,,10116.0,,,"act(complex(p(RGD:""Cdk2""),composite(p(RGD:""Ccna1""),p(RGD:""Ccna2""))))",,Ccna1;Ccna2;Cdk2
27265,Activity,,9606.0,,,"act(p(HGNC:""NFATC3""))",,NFATC3
27266,Activity,,10116.0,,cat,"act(p(RGD:""Mgat3""),ma(cat))",,Mgat3
27267,Activity,,7227.0,,,"act(p(FLYBASE:""ex""))",,ex
27268,Activity,,10090.0,,,"act(p(MGI:""Aqp2""))",,Aqp2
27269,Activity,,9606.0,,phos,"act(p(HGNC:""PPP2CA""),ma(phos))",,PPP2CA
27270,Activity,,10090.0,,,"act(p(MGI:""Slc2a5""))",,Slc2a5
27271,Activity,,,,,"act(p(FPLX:""GPIb_IX_V""))",,GPIb_IX_V
27272,Activity,,10116.0,,cat,"act(p(RGD:""Ids""),ma(cat))",,Ids
27273,Activity,,9606.0,,,"act(complex(p(HGNC:""IL20RB""),p(HGNC:""IL22RA1"")))",,IL22RA1;IL20RB
27274,Activity,,10090.0,,cat,"act(p(MGI:""Ptdss2""),ma(cat))",,Ptdss2
27275,Activity,,9606.0,,,"act(p(HGNC:""GLI3""))",,GLI3
27276,Activity,,9606.0,,cat,"act(p(HGNC:""ACOD1""),ma(cat))",,ACOD1
27277,Activity,,10116.0,,,"act(p(RGD:""Eda2r""))",,Eda2r
27278,Activity,,9606.0,,,"act(p(HGNC:""TMEM173""))",,TMEM173
27279,Activity,,10116.0,,,"act(complex(p(RGD:""Mre11""),p(RGD:""Nbn""),p(RGD:""Rad50"")))",,Rad50;Mre11;Nbn
27280,Activity,,9606.0,,cat,"act(p(HGNC:""UXS1""),ma(cat))",,UXS1
27281,Activity,,10116.0,,,"act(complex(p(RGD:""Ripk1""),p(RGD:""Tradd""),composite(p(RGD:""Traf2""),p(RGD:""Traf5""))))",,Tradd;Traf5;Traf2;Ripk1
27282,Activity,,10116.0,,cat,"act(p(RGD:""Gba3""),ma(cat))",,Gba3
27283,Activity,,9606.0,,,"act(p(HGNC:""ROBO2""))",,ROBO2
27284,Activity,,9606.0,,,"act(p(HGNC:""CHRNA9""))",,CHRNA9
27285,Activity,,10090.0,,,"act(p(MGI:""Wasl""))",,Wasl
27286,Activity,,,,,"act(p(MESH:""Ubiquitin-Protein Ligases""))",,Ubiquitin-Protein Ligases
27287,Activity,,10116.0,,,"act(complex(p(RGD:""Atg101""),p(RGD:""Atg13""),p(RGD:""Rb1cc1""),p(RGD:""Ulk1"")))",,Atg101;Ulk1;Rb1cc1;Atg13
27288,Activity,,9606.0,,,"act(complex(p(HGNC:""ACVR1B""),p(HGNC:""ACVR2B"")))",,ACVR1B;ACVR2B
27289,Activity,,10116.0,,,"act(p(RGD:""Ifih1""))",,Ifih1
27290,Activity,,9606.0,,,"act(p(HGNC:""SOCS1""))",,SOCS1
27291,Activity,,,B-Lymphocytes,,"act(a(MESH:""B-Lymphocytes""))",,
27292,Activity,,10116.0,,,"act(complex(composite(p(RGD:""Ifngr1""),p(RGD:""Ifngr2"")),composite(p(RGD:""Jak1""),p(RGD:""Jak2""))))",,Ifngr2;Ifngr1;Jak2;Jak1
27293,Activity,,9606.0,,,"act(p(HGNC:""ADCYAP1R1""))",,ADCYAP1R1
27294,Activity,,10116.0,,cat,"act(p(RGD:""Acot8""),ma(cat))",,Acot8
27295,Activity,,9606.0,,cat,"act(p(HGNC:""TBXAS1""),ma(cat))",,TBXAS1
27296,Activity,,10116.0,,,"act(p(RGD:""Gpr119""))",,Gpr119
27297,Activity,,9606.0,,cat,"act(p(HGNC:""ECHDC1""),ma(cat))",,ECHDC1
27298,Activity,,9606.0,,,"act(p(HGNC:""CHRM3""))",,CHRM3
27299,Activity,,10090.0,,,"act(p(MGI:""Bdkrb2""))",,Bdkrb2
28392,Activity,,10116.0,,,"act(p(RGD:""Oga""))",,Oga
28393,Activity,,10116.0,,,"act(complex(p(RGD:""Irf7""),p(RGD:""Irf7"")))",,Irf7
28394,Activity,,9606.0,,,"act(p(HGNC:""CCR6""))",,CCR6
28395,Activity,,10116.0,,cat,"act(p(RGD:""Amt""),ma(cat))",,Amt
28396,Activity,,9606.0,,,"act(p(HGNC:""SHC1""))",,SHC1
28397,Activity,,9606.0,,,"act(p(HGNC:""MTOR""))",,MTOR
28398,Activity,,10116.0,,,"act(p(RGD:""Cxcr2""))",,Cxcr2
28399,Activity,,9606.0,,kin,"act(p(HGNC:""CAMKK2""),ma(kin))",,CAMKK2
28400,Activity,,10090.0,,,"act(complex(p(MGI:""Itga7""),p(MGI:""Itgb1"")))",,Itgb1;Itga7
28401,Activity,,9606.0,,cat,"act(p(HGNC:""SI""),ma(cat))",,SI
28402,Activity,,10116.0,,cat,"act(p(RGD:""Alox15""),ma(cat))",,Alox15
28403,Activity,,9606.0,,,"act(p(HGNC:""IRAK1""))",,IRAK1
28404,Activity,,10116.0,,,"act(complex(p(RGD:""Nfkbia""),composite(p(RGD:""Nfkb1""),p(RGD:""Rela""))))",,Nfkb1;Rela;Nfkbia
28405,Activity,,10090.0,,cat,"act(p(MGI:""Cpt2""),ma(cat))",,Cpt2
28406,Activity,,9606.0,,,"act(p(HGNC:""ABCC2""))",,ABCC2
28407,Activity,,10116.0,,,"act(p(RGD:""Lpl""))",,Lpl
28408,Activity,,9606.0,,tscript,"act(p(HGNC:""PPARA"",loc(GO:""nucleus"")),ma(tscript))",,PPARA
28409,Activity,,10116.0,,,"act(p(RGD:""Rxfp2""))",,Rxfp2
28410,Activity,,9606.0,,,"act(p(HGNC:""LCAT""))",,LCAT
28411,Activity,,10116.0,,cat,"act(p(RGD:""Azin2""),ma(cat))",,Azin2
28412,Activity,,7227.0,,,"act(p(FLYBASE:""Atg12""))",,Atg12
28413,Activity,HP,9606.0,receptor ligand activity,,"act(p(HGNC:""TREM2""),ma(HP:""receptor ligand activity""))",receptor ligand activity,TREM2
28414,Activity,,,,,"act(p(MESH:""Sodium-Calcium Exchanger""))",,Sodium-Calcium Exchanger
28415,Activity,,10116.0,,,"act(p(RGD:""Chrm1""))",,Chrm1
28416,Activity,,9606.0,,cat,"act(p(HGNC:""MECR""),ma(cat))",,MECR
28417,Activity,,10116.0,,cat,"act(p(RGD:""Fahd1""),ma(cat))",,Fahd1
28418,Activity,,9606.0,,cat,"act(p(HGNC:""DCT""),ma(cat))",,DCT
28419,Activity,,10090.0,,,"act(p(MGI:""Casr""))",,Casr
28420,Activity,,10116.0,,,"act(p(RGD:""Gsk3b""))",,Gsk3b
28421,Activity,,9606.0,,,"act(p(HGNC:""PRKAA2""))",,PRKAA2
28422,Activity,,10090.0,,,"act(p(MGI:""Acacb""))",,Acacb
28423,Activity,,9606.0,,kin,"act(p(HGNC:""PINK1""),ma(kin))",,PINK1
28424,Activity,,10090.0,,,"act(p(MGI:""F2r""))",,F2r
28425,Activity,,9606.0,,cat,"act(p(HGNC:""PAH""),ma(cat))",,PAH
28426,Activity,,10090.0,,,"act(p(MGI:""Cd38""))",,Cd38
28427,Activity,,9606.0,,cat,"act(p(HGNC:""FUT3""),ma(cat))",,FUT3
28428,Activity,,9606.0,,,"act(p(HGNC:""SIGLEC11""))",,SIGLEC11
28429,Activity,,10116.0,,,"act(p(RGD:""Mas1""))",,Mas1
28430,Activity,,,microtubule,,"act(a(GO:""microtubule""))",,
28431,Activity,,10090.0,,cat,"act(p(MGI:""Asmt""),ma(cat))",,Asmt
28432,Activity,,9606.0,,,"act(complex(p(HGNC:""FADD""),p(HGNC:""TRADD"")))",,TRADD;FADD
28433,Activity,,10090.0,,,"act(complex(p(MGI:""Dpysl2""),p(MGI:""Dpysl5"")))",,Dpysl2;Dpysl5
28434,Activity,,9606.0,,cat,"act(p(HGNC:""TM7SF2""),ma(cat))",,TM7SF2
28435,Activity,,10090.0,,cat,"act(p(MGI:""Auh""),ma(cat))",,Auh
28436,Activity,,10090.0,,,"act(p(MGI:""Egfr""))",,Egfr
28437,Activity,,9606.0,,kin,"act(p(HGNC:""DYRK1A""),ma(kin))",,DYRK1A
28438,Activity,,10090.0,,,"act(complex(p(MGI:""Il2ra""),p(MGI:""Il2rb""),p(MGI:""Il2rg"")))",,Il2rg;Il2ra;Il2rb
28439,Activity,,7227.0,,,"act(p(FLYBASE:""Mad""))",,Mad
28440,Activity,,10090.0,,,"act(p(MGI:""Ptpn2""))",,Ptpn2
28441,Activity,,7227.0,,cat,"act(p(FLYBASE:""Dhod""),ma(cat))",,Dhod
28442,Activity,,10116.0,,,"act(p(RGD:""Rnd1""))",,Rnd1
28443,Activity,,9606.0,,,"act(complex(p(HGNC:""ABI2""),composite(p(HGNC:""CYFIP1""),p(HGNC:""CYFIP2"")),composite(p(HGNC:""NCKAP1""),p(HGNC:""NCKAP1L""))))",,CYFIP2;CYFIP1;NCKAP1;ABI2;NCKAP1L
28444,Activity,MESHPP,9606.0,Immunoreceptor Tyrosine-Based Activation Motif,,"act(p(HGNC:""SIRPB1""),ma(MESHPP:""Immunoreceptor Tyrosine-Based Activation Motif""))",Immunoreceptor Tyrosine-Based Activation Motif,SIRPB1
28445,Activity,,10116.0,,cat,"act(p(RGD:""Ipmk""),ma(cat))",,Ipmk
28446,Activity,,,,,"act(p(FPLX:""NFkappaB"",loc(MESH:""Cytosol"")))",,NFkappaB
28447,Activity,,10116.0,,,"act(p(RGD:""Grm4""))",,Grm4
28448,Activity,,9606.0,,cat,"act(p(HGNC:""PIGQ""),ma(cat))",,PIGQ
28449,Activity,,10116.0,,cat,"act(p(RGD:""Rfk""),ma(cat))",,Rfk
28450,Activity,,,1-phosphatidyl-1D-myo-inositol 3-phosphate,,"act(a(CHEBI:""1-phosphatidyl-1D-myo-inositol 3-phosphate""))",,
28451,Activity,,10090.0,,,"act(p(MGI:""Git2""))",,Git2
28452,Activity,,10090.0,,,"act(p(MGI:""Traf6""))",,Traf6
28453,Activity,,,,kin,"act(p(SFAM:""RAF Family""),ma(kin))",,RAF Family
28454,Activity,,10116.0,,cat,"act(p(RGD:""Aspa""),ma(cat))",,Aspa
28455,Activity,,7227.0,,,"act(p(FLYBASE:""cos""))",,cos
28456,Activity,,10116.0,,cat,"act(p(RGD:""Ugt8""),ma(cat))",,Ugt8
28457,Activity,,9606.0,,,"act(complex(p(HGNC:""CDK2""),composite(p(HGNC:""CCNA1""),p(HGNC:""CCNA2""))))",,CCNA2;CCNA1;CDK2
28458,Activity,,10116.0,,cat,"act(p(RGD:""Gcat""),ma(cat))",,Gcat
28459,Activity,,9606.0,,kin,"act(p(HGNC:""TAB2""),ma(kin))",,TAB2
28460,Activity,,10090.0,,,"act(complex(p(MGI:""Map3k7""),composite(p(MGI:""Tab1""),p(MGI:""Tab2""))))",,Tab2;Tab1;Map3k7
28461,Activity,,9606.0,,,"act(p(HGNC:""UBE3A""))",,UBE3A
28462,Activity,,10116.0,,cat,"act(p(RGD:""Fpgt""),ma(cat))",,Fpgt
28463,Activity,,9606.0,,,"act(p(HGNC:""DUOX2""))",,DUOX2
28464,Activity,,10090.0,,cat,"act(p(MGI:""Cad""),ma(cat))",,Cad
28465,Activity,,9606.0,,,"act(complex(p(HGNC:""RIPK1""),p(HGNC:""TRAF2"")))",,RIPK1;TRAF2
28466,Activity,,10090.0,,cat,"act(p(MGI:""Paics""),ma(cat))",,Paics
28467,Activity,,10116.0,,,"act(p(RGD:""Cxcr4""))",,Cxcr4
28468,Activity,,9606.0,,,"act(p(HGNC:""SHC4"",pmod(Ph,T)))",,SHC4
28469,Activity,,10116.0,,cat,"act(p(RGD:""Hddc3""),ma(cat))",,Hddc3
28470,Activity,,7227.0,,cat,"act(p(FLYBASE:""Sras""),ma(cat))",,Sras
28471,Activity,,10116.0,,,"act(complex(p(RGD:""Tas1r1""),p(RGD:""Tas1r3"")))",,Tas1r1;Tas1r3
28472,Activity,,9606.0,,cat,"act(p(HGNC:""OLAH""),ma(cat))",,OLAH
28473,Activity,,10090.0,,cat,"act(p(MGI:""Arsb""),ma(cat))",,Arsb
28474,Activity,,9606.0,,,"act(p(HGNC:""SLC1A2""))",,SLC1A2
28475,Activity,,9606.0,,,"act(complex(p(HGNC:""IKBKE""),p(HGNC:""TBK1"")))",,TBK1;IKBKE
28476,Activity,,,synaptic vesicle,,"act(a(GO:""synaptic vesicle""))",,
28477,Activity,,10090.0,,,"act(p(MGI:""Nlk""))",,Nlk
28478,Activity,,9606.0,,,"act(p(HGNC:""MRVI1""))",,MRVI1
28479,Activity,,10090.0,,cat,"act(p(MGI:""Dpm2""),ma(cat))",,Dpm2
28480,Activity,,7227.0,,cat,"act(p(FLYBASE:""Alg10""),ma(cat))",,Alg10
28481,Activity,,10090.0,,,"act(p(MGI:""Itk""))",,Itk
28482,Activity,,10116.0,,,"act(p(RGD:""E2f2""))",,E2f2
28483,Activity,,9606.0,,,"act(p(HGNC:""HES3""))",,HES3
28484,Activity,,10090.0,,,"act(p(MGI:""Stat2""))",,Stat2
28485,Activity,,9606.0,,cat,"act(p(HGNC:""NUDT2""),ma(cat))",,NUDT2
28486,Activity,,10116.0,,cat,"act(p(RGD:""Asmt""),ma(cat))",,Asmt
28487,Activity,,9606.0,,,"act(complex(composite(p(HGNC:""MAML1""),p(HGNC:""MAML2""),p(HGNC:""MAML3"")),composite(p(HGNC:""RBPJ""),p(HGNC:""RBPJL""))))",,RBPJL;MAML2;MAML1;MAML3;RBPJ
28488,Activity,,10090.0,,cat,"act(p(MGI:""L3hypdh""),ma(cat))",,L3hypdh
28489,Activity,,7227.0,,,"act(p(FLYBASE:""rpr""))",,rpr
28490,Activity,GOBP,10090.0,signaling,,"act(p(MGI:""Cd40""),ma(GOBP:""signaling""))",signaling,Cd40
28491,Activity,,10090.0,,cat,"act(p(MGI:""Cyp2e1""),ma(cat))",,Cyp2e1
28492,Activity,GO,9606.0,ribonuclease activity,,"act(p(HGNC:""ERN1""),ma(GO:""ribonuclease activity""))",ribonuclease activity,ERN1
28493,Activity,,10116.0,,cat,"act(p(RGD:""Kars""),ma(cat))",,Kars
28494,Activity,,9606.0,,,"act(p(HGNC:""PTPN1""))",,PTPN1
28495,Activity,,10090.0,,,"act(complex(composite(p(MGI:""Ccnd1""),p(MGI:""Ccnd2""),p(MGI:""Ccnd3""),p(MGI:""Ccne1""),p(MGI:""Ccne2"")),composite(p(MGI:""Cdk2""),p(MGI:""Cdk4""),p(MGI:""Cdk6""))))",,Ccnd2;Ccnd3;Cdk6;Ccne1;Ccnd1;Ccne2;Cdk4;Cdk2
28496,Activity,,7227.0,,,"act(p(FLYBASE:""Tl""))",,Tl
28497,Activity,,10116.0,,,"act(p(RGD:""C2""))",,C2
28498,Activity,,10116.0,,,"act(p(RGD:""Irs1""))",,Irs1
28499,Activity,,9606.0,,tscript,"act(p(HGNC:""NFKB1""),ma(tscript))",,NFKB1
28500,Activity,,10116.0,,,"act(p(RGD:""Atg12""))",,Atg12
28501,Activity,,9606.0,,cat,"act(p(HGNC:""CYP46A1""),ma(cat))",,CYP46A1
28502,Activity,,10090.0,,,"act(p(MGI:""Drd2""))",,Drd2
28503,Activity,,10090.0,,,"act(p(MGI:""Crtc2""))",,Crtc2
28504,Activity,,9606.0,,cat,"act(p(HGNC:""KARS1""),ma(cat))",,KARS1
28505,Activity,,9606.0,,,"act(complex(p(HGNC:""GSK3A""),p(HGNC:""GSK3B"")))",,GSK3B;GSK3A
28506,Activity,,10090.0,,,"act(p(MGI:""Stat3""))",,Stat3
28507,Activity,,,,,"act(p(MESH:""Voltage-Gated Sodium Channels""))",,Voltage-Gated Sodium Channels
28508,Activity,,10116.0,,,"act(p(RGD:""Nfatc3""))",,Nfatc3
28509,Activity,,7227.0,,cat,"act(p(FLYBASE:""CG7560""),ma(cat))",,CG7560
28510,Activity,,10116.0,,,"act(p(RGD:""RGD1359108""))",,RGD1359108
28511,Activity,,9606.0,,,"act(complex(p(HGNC:""ERBB2""),p(HGNC:""ERBB4"")))",,ERBB4;ERBB2
28512,Activity,,10090.0,,,"act(p(MGI:""Trim71""))",,Trim71
28513,Activity,,10116.0,,,"act(p(RGD:""Bmi1""))",,Bmi1
28514,Activity,,,,,"act(p(ECCODE:""2.5.1.58""))",,2.5.1.58
28515,Activity,,10090.0,,,"act(p(MGI:""Ybx3""))",,Ybx3
28516,Activity,,7227.0,,,"act(p(FLYBASE:""Mekk1""))",,Mekk1
28517,Activity,,10090.0,,,"act(complex(p(MGI:""Arntl""),p(MGI:""Clock"")))",,Arntl;Clock
28518,Activity,,9606.0,,,"act(p(HGNC:""BCL2L11""))",,BCL2L11
28519,Activity,,10116.0,,cat,"act(p(RGD:""Gcnt3""),ma(cat))",,Gcnt3
28520,Activity,,9606.0,,,"act(p(HGNC:""CRHR1""))",,CRHR1
28521,Activity,,9606.0,,,"act(p(HGNC:""NLRC4""))",,NLRC4
28522,Activity,,10116.0,,cat,"act(p(RGD:""Sms""),ma(cat))",,Sms
28523,Activity,,9606.0,,,"act(p(HGNC:""PTGS1""))",,PTGS1
28524,Activity,,10090.0,,,"act(p(MGI:""Tpcn2""))",,Tpcn2
28525,Activity,,7227.0,,cat,"act(p(FLYBASE:""Sms""),ma(cat))",,Sms
28526,Activity,,10116.0,,cat,"act(p(RGD:""Si""),ma(cat))",,Si
28527,Activity,,9606.0,,,"act(p(HGNC:""DHX33""))",,DHX33
28528,Activity,,10090.0,,,"act(p(MGI:""Socs1""))",,Socs1
28529,Activity,,10116.0,,cat,"act(p(RGD:""Rce1""),ma(cat))",,Rce1
28530,Activity,,,nicotinic receptor alpha4beta2,,"act(a(MESH:""nicotinic receptor alpha4beta2""))",,
28531,Activity,,10116.0,,,"act(p(RGD:""Map2k7""))",,Map2k7
28532,Activity,,7227.0,,,"act(p(FLYBASE:""Shark""))",,Shark
28533,Activity,,10116.0,,,"act(p(RGD:""Ncf1""))",,Ncf1
28534,Activity,,9606.0,,,"act(p(HGNC:""SMPD1""))",,SMPD1
28535,Activity,,10090.0,,,"act(p(MGI:""Plg""))",,Plg
28536,Activity,,9606.0,,,"act(p(HGNC:""PLG""))",,PLG
28537,Activity,,9606.0,,tport,"act(p(HGNC:""KLC1""),ma(tport))",,KLC1
28538,Activity,,,Bungarotoxins,,"act(a(MESH:""Bungarotoxins""))",,
28539,Activity,,9606.0,,,"act(p(HGNC:""CDK1""))",,CDK1
28540,Activity,,10116.0,,,"act(p(RGD:""L1cam""))",,L1cam
28541,Activity,,9606.0,,cat,"act(p(HGNC:""COASY""),ma(cat))",,COASY
28542,Activity,,10090.0,,,"act(p(MGI:""Irak1""))",,Irak1
28543,Activity,,10116.0,,,"act(p(RGD:""Nos3""))",,Nos3
28544,Activity,,9606.0,,,"act(p(HGNC:""GRB2""))",,GRB2
28545,Activity,,10116.0,,,"act(p(RGD:""Map3k14""))",,Map3k14
28546,Activity,,9606.0,,,"act(complex(composite(p(HGNC:""CALM1""),p(HGNC:""CALM2""),p(HGNC:""CALM3""),p(HGNC:""CALML3""),p(HGNC:""CALML4""),p(HGNC:""CALML5""),p(HGNC:""CALML6"")),composite(p(HGNC:""PHKA1""),p(HGNC:""PHKA2""),p(HGNC:""PHKB""),p(HGNC:""PHKG1""),p(HGNC:""PHKG2""))))",,CALML5;PHKG1;CALML6;PHKG2;CALM3;CALML3;PHKA1;PHKB;CALML4;CALM1;CALM2;PHKA2
28547,Activity,,10116.0,,,"act(p(RGD:""Rgs14""))",,Rgs14
28548,Activity,,9606.0,,cat,"act(p(HGNC:""CYP1B1""),ma(cat))",,CYP1B1
28549,Activity,,10090.0,,,"act(complex(p(MGI:""Il1r1""),p(MGI:""Il1rap"")))",,Il1rap;Il1r1
28550,Activity,,9606.0,,,"act(complex(p(HGNC:""RAD21""),p(HGNC:""SMC3""),composite(p(HGNC:""SMC1A""),p(HGNC:""SMC1B"")),composite(p(HGNC:""STAG1""),p(HGNC:""STAG2""))))",,STAG1;STAG2;RAD21;SMC1A;SMC3;SMC1B
28551,Activity,,,,,"act(p(SFAM:""JAK Family""))",,JAK Family
28552,Activity,,10090.0,,,"act(p(MGI:""Flt3""))",,Flt3
28553,Activity,,9606.0,,,"act(p(HGNC:""AKT1"",pmod(Ph,T,308)))",,AKT1
28554,Activity,,10090.0,,cat,"act(p(MGI:""Rpia""),ma(cat))",,Rpia
28555,Activity,,9606.0,,,"act(p(HGNC:""NR3C2""))",,NR3C2
28556,Activity,,10116.0,,,"act(p(RGD:""P2ry2""))",,P2ry2
28557,Activity,,9606.0,,cat,"act(p(HGNC:""RIMKLB""),ma(cat))",,RIMKLB
28558,Activity,,10090.0,,cat,"act(p(MGI:""Pigb""),ma(cat))",,Pigb
28559,Activity,,10090.0,,,"act(p(MGI:""Gnas""))",,Gnas
28560,Activity,,9606.0,,tscript,"act(p(HGNC:""PRKACA""),ma(tscript))",,PRKACA
28561,Activity,,10116.0,,,"act(p(RGD:""Apaf1""))",,Apaf1
28562,Activity,,9606.0,,,"act(p(HGNC:""WASL""))",,WASL
28563,Activity,,9606.0,,cat,"act(p(HGNC:""POMGNT1""),ma(cat))",,POMGNT1
28564,Activity,,10090.0,,,"act(complex(p(MGI:""Il2rg""),p(MGI:""Il9r"")))",,Il2rg;Il9r
28565,Activity,,9606.0,,cat,"act(p(HGNC:""TMLHE""),ma(cat))",,TMLHE
28566,Activity,,9606.0,,,"act(p(HGNC:""SLC25A21""))",,SLC25A21
28567,Activity,,10090.0,,,"act(p(MGI:""Tshr""))",,Tshr
28568,Activity,,9606.0,,,"act(p(HGNC:""TNFSF13B""))",,TNFSF13B
28569,Activity,,10116.0,,cat,"act(p(RGD:""Aldh6a1""),ma(cat))",,Aldh6a1
28570,Activity,,,calcium- and calmodulin-dependent protein kinase complex,,"act(complex(GO:""calcium- and calmodulin-dependent protein kinase complex""))",,
28571,Activity,,10090.0,,cat,"act(p(MGI:""Dse""),ma(cat))",,Dse
28572,Activity,,7227.0,,,"act(p(FLYBASE:""RpS6""))",,RpS6
28573,Activity,,10116.0,,,"act(p(RGD:""Ube3a""))",,Ube3a
28574,Activity,,9606.0,,,"act(complex(p(HGNC:""RIPK1""),p(HGNC:""TRADD""),composite(p(HGNC:""TRAF2""),p(HGNC:""TRAF5""))))",,TRADD;TRAF5;TRAF2;RIPK1
28575,Activity,,10116.0,,cat,"act(p(RGD:""Nqo1""),ma(cat))",,Nqo1
28576,Activity,,10116.0,,,"act(p(RGD:""RGD1565478""))",,RGD1565478
28577,Activity,,9606.0,,pep,"act(p(HGNC:""F2""),ma(pep))",,F2
28578,Activity,,10090.0,,,"act(complex(p(MGI:""Il20ra""),p(MGI:""Il20rb"")))",,Il20rb;Il20ra
28579,Activity,,7227.0,,,"act(p(FLYBASE:""S6k""))",,S6k
28580,Activity,,10116.0,,,"act(p(RGD:""Cd40lg""))",,Cd40lg
28581,Activity,,7227.0,,cat,"act(p(FLYBASE:""dUTPase""),ma(cat))",,dUTPase
28582,Activity,,10116.0,,,"act(p(RGD:""Neo1""))",,Neo1
28583,Activity,,9606.0,,,"act(complex(p(HGNC:""BRK1""),p(HGNC:""WASF1"")))",,BRK1;WASF1
28584,Activity,,,Nfkb Complex,,"act(complex(SCOMP:""Nfkb Complex""))",,
28585,Activity,,10116.0,,cat,"act(p(RGD:""Itpk1""),ma(cat))",,Itpk1
28586,Activity,,9606.0,,,"act(p(HGNC:""RELA""))",,RELA
28587,Activity,,9606.0,,cat,"act(p(HGNC:""PIGC""),ma(cat))",,PIGC
28588,Activity,,10090.0,,,"act(p(MGI:""Robo2""))",,Robo2
28589,Activity,,9606.0,,cat,"act(p(HGNC:""EBP""),ma(cat))",,EBP
28590,Activity,,10090.0,,,"act(complex(p(MGI:""Casp1""),p(MGI:""Pycard"")))",,Pycard;Casp1
