:ID,:LABEL,namespace:string,species:float,pure:boolean,involved_other:string,bel:string,name:string,involved_genes:string
12772,Complex,,9606.0,False,,"complex(p(HGNC:""ELK1""),p(HGNC:""ELK4""),p(HGNC:""SRF""))",,ELK4;SRF;ELK1
12773,Complex,,10116.0,False,,"complex(p(RGD:""Ccnd1""),p(RGD:""Cdk4""))",,Ccnd1;Cdk4
12774,Complex,,9606.0,False,,"complex(p(HGNC:""GRB2""),p(HGNC:""MAPT""))",,GRB2;MAPT
12775,Complex,,9606.0,False,cytoplasmic V domain,"complex(complex(GOCC:""cytoplasmic V domain""),p(HGNC:""PRKCA""),p(HGNC:""SDC4""))",,SDC4;PRKCA
12776,Complex,,9606.0,False,,"complex(p(HGNC:""PPME1""),p(HGNC:""PPP2CB""))",,PPP2CB;PPME1
12777,Complex,,10090.0,False,,"complex(p(MGI:""Atg101""),p(MGI:""Atg13""),p(MGI:""Ulk2""))",,Atg101;Ulk2;Atg13
12778,Complex,,9606.0,False,,"complex(p(HGNC:""APP"",frag(""672_713"")),p(HGNC:""HSD17B10""))",,APP;HSD17B10
12779,Complex,,9606.0,False,amyloid-beta,"complex(a(CHEBI:""amyloid-beta""),p(HGNC:""IGF1R""))",,IGF1R
12780,Complex,,9606.0,False,,"complex(p(HGNC:""ARAF""),p(HGNC:""FKBP5""))",,ARAF;FKBP5
12781,Complex,,9606.0,False,,"complex(p(HGNC:""BIRC2""),p(HGNC:""SOD1""))",,BIRC2;SOD1
12782,Complex,,9606.0,False,,"complex(p(HGNC:""PPID""),p(HGNC:""SLC25A31""))",,SLC25A31;PPID
12783,Complex,,9606.0,False,HDAC6,"complex(a(HGNC:""HDAC6"",loc(GO:""perinuclear region of cytoplasm"")),p(HGNC:""SNCA"",loc(GO:""perinuclear region of cytoplasm"")))",,SNCA
12784,Complex,,9606.0,False,,"complex(p(HGNC:""CDK4""),p(HGNC:""FKBP5""))",,CDK4;FKBP5
12785,Complex,,9606.0,False,,"complex(p(HGNC:""RIPK1""),p(HGNC:""TRADD""),composite(p(HGNC:""TRAF2""),p(HGNC:""TRAF5"")))",,TRADD;TRAF5;TRAF2;RIPK1
12786,Complex,,,False,,"complex(p(GFAM:""TNF receptor associated factors""),p(SFAM:""TNFRSF Family""))",,TNF receptor associated factors;TNFRSF Family
12787,Complex,,9606.0,False,,"complex(p(HGNC:""CFL1""),p(HGNC:""SCAF11""))",,SCAF11;CFL1
12788,Complex,,9606.0,False,,"complex(p(HGNC:""ADRM1""),p(HGNC:""PSMD1""))",,ADRM1;PSMD1
12789,Complex,,,False,,"complex(p(FPLX:""HSP90""),p(HGNC:""STUB1""),p(MESH:""Proteins"",pmod(CONSO:""misfolded"")))",,Proteins;HSP90;STUB1
12790,Complex,,10116.0,False,,"complex(p(RGD:""Ccnb1""),p(RGD:""Cdk1""))",,Ccnb1;Cdk1
12791,Complex,,9606.0,False,,"complex(p(HGNC:""PTPN11""),p(HGNC:""SIGLEC11""))",,SIGLEC11;PTPN11
12792,Complex,,9606.0,False,,"complex(g(HGNC:""MIR124-1""),r(HGNC:""BACE1""))",,BACE1;MIR124-1
12793,Complex,,9606.0,False,,"complex(p(HGNC:""CHRNA7""),p(HGNC:""CHRNB3""))",,CHRNB3;CHRNA7
12794,Complex,,9606.0,False,,"complex(p(HGNC:""SNCA""),p(HGNC:""TFEB""))",,TFEB;SNCA
12795,Complex,,10116.0,False,,"complex(p(RGD:""C2""),p(RGD:""C4a""))",,C4a;C2
12796,Complex,,10090.0,False,,"complex(p(MGI:""Farp2""),p(MGI:""Src""))",,Farp2;Src
12797,Complex,,9606.0,False,,"complex(p(HGNC:""NFKB2""),p(HGNC:""RELA""))",,RELA;NFKB2
12798,Complex,,,False,calcium(2+),"complex(a(CHEBI:""calcium(2+)""),p(HGNCGENEFAMILY:""Glutamate ionotropic receptor NMDA type subunits""))",,Glutamate ionotropic receptor NMDA type subunits
12799,Complex,,9606.0,False,,"complex(p(HGNC:""TAS1R2""),p(HGNC:""TAS1R3""))",,TAS1R2;TAS1R3
12800,Complex,,10090.0,False,,"complex(composite(p(MGI:""Stat1""),p(MGI:""Stat2""),p(MGI:""Stat3""),p(MGI:""Stat4""),p(MGI:""Stat5a""),p(MGI:""Stat5b""),p(MGI:""Stat6"")),composite(p(MGI:""Stat1""),p(MGI:""Stat2""),p(MGI:""Stat3""),p(MGI:""Stat4""),p(MGI:""Stat5a""),p(MGI:""Stat5b""),p(MGI:""Stat6"")))",,Stat5a;Stat5b;Stat6;Stat4;Stat3;Stat2;Stat1
12801,Complex,,10090.0,False,,"complex(p(MGI:""Irf3""),p(MGI:""Irf7""))",,Irf3;Irf7
12802,Complex,,,False,,"complex(p(HGNC:""NRXN3""),p(INTERPRO:""Neuroligin""))",,NRXN3;Neuroligin
12803,Complex,,,False,late endosome;autophagosome,"complex(a(GO:""autophagosome""),a(GO:""late endosome""))",,
12804,Complex,,9606.0,False,,"complex(p(HGNC:""AR""),p(HGNC:""AR""))",,AR
12805,Complex,,10116.0,False,,"complex(p(RGD:""Traf2""),p(RGD:""Traf5""))",,Traf5;Traf2
12806,Complex,,9606.0,False,(-)-epicatechin,"complex(a(CHEBI:""(-)-epicatechin""),p(HGNC:""MAPT""))",,MAPT
12807,Complex,,9606.0,False,Amyloid precursor protein intracellular domain,"complex(complex(PMICOMP:""Amyloid precursor protein intracellular domain""),p(HGNC:""APBB2""))",,APBB2
12808,Complex,,,False,,"complex(p(FPLX:""MEK""),p(FPLX:""RAF""),p(FPLX:""RAS""))",,MEK;RAS;RAF
12809,Complex,,9606.0,False,Ubiquitin,"complex(a(MESH:""Ubiquitin""),p(HGNC:""CDC34""))",,CDC34
12810,Complex,GO,,False,Ragulator complex,"complex(GO:""Ragulator complex"")",Ragulator complex,
12811,Complex,,10116.0,False,,"complex(p(RGD:""Bcl2""),p(RGD:""Bcl2l1""))",,Bcl2;Bcl2l1
12812,Complex,,9606.0,False,sialic acid,"complex(a(CHEBI:""sialic acid"",loc(MESHA:""Neurons"")),p(HGNC:""SIGLEC5""))",,SIGLEC5
12813,Complex,,9606.0,False,galanthamine,"complex(a(CHEBI:""galanthamine""),p(HGNC:""CHRNA9""))",,CHRNA9
12814,Complex,,,False,,"complex(p(HGNC:""HTT"",pmod(CONSO:""CAG repeats"")),p(HGNCGENEFAMILY:""Calcium voltage-gated channel auxiliary alpha2delta subunits""))",,HTT;Calcium voltage-gated channel auxiliary alpha2delta subunits
12815,Complex,,,False,Tau fibrils,"complex(a(CONSO:""Tau fibrils""),p(HGNCGENEFAMILY:""Syndecans""))",,Syndecans
12816,Complex,,10116.0,False,,"complex(p(RGD:""Csnk1a1""),p(RGD:""Ctnnb1""))",,Csnk1a1;Ctnnb1
12817,Complex,,10090.0,False,,"complex(p(MGI:""Itgal""),composite(p(MGI:""Itgb2""),p(MGI:""Itgb2l"")))",,Itgb2l;Itgb2;Itgal
12818,Complex,,9606.0,False,sialic acid,"complex(a(CHEBI:""sialic acid"",loc(MESHA:""Neuroglia"")),p(HGNC:""SIGLEC1""))",,SIGLEC1
12819,Complex,,9606.0,False,,"complex(p(HGNC:""CD36""),p(HGNC:""CD47""),p(HGNC:""THBS1""))",,CD36;CD47;THBS1
12820,Complex,GO,,False,NLRP1 inflammasome complex,"complex(GO:""NLRP1 inflammasome complex"")",NLRP1 inflammasome complex,
12821,Complex,,9606.0,False,,"complex(p(HGNC:""PFDN2""),p(HGNC:""PFDN5""),p(HGNC:""RPAP3""))",,PFDN2;PFDN5;RPAP3
12822,Complex,,9606.0,False,,"complex(p(HGNC:""RBL1""),composite(p(HGNC:""E2F4""),p(HGNC:""E2F5"")),composite(p(HGNC:""TFDP1""),p(HGNC:""TFDP2"")))",,TFDP1;RBL1;TFDP2;E2F4;E2F5
12823,Complex,,10116.0,False,,"complex(p(RGD:""Elk1""),p(RGD:""Elk4""),p(RGD:""Srf""))",,Elk4;Srf;Elk1
12824,Complex,,9606.0,False,,"complex(p(HGNC:""MYD88""),p(HGNC:""TLR8""))",,TLR8;MYD88
12825,Complex,,9606.0,False,,"complex(p(HGNC:""APP""),p(HGNC:""SPINT1""))",,APP;SPINT1
12826,Complex,,9606.0,False,,"complex(p(HGNC:""DNM1L""),p(HGNC:""HTT"",pmod(CONSO:""CAG repeats"")))",,HTT;DNM1L
12827,Complex,,9606.0,False,amyloid-beta,"complex(a(CHEBI:""amyloid-beta""),p(HGNC:""CHRNA7""))",,CHRNA7
12828,Complex,,9606.0,False,,"complex(p(HGNC:""CHUK""),p(HGNC:""IKBKB""),p(HGNC:""IKBKG""))",,IKBKB;CHUK;IKBKG
12829,Complex,,9606.0,False,,"complex(p(HGNC:""ATF2""),composite(p(HGNC:""ATF2""),p(HGNC:""ATF4""),p(HGNC:""ATF6B""),p(HGNC:""CREB1""),p(HGNC:""CREB3""),p(HGNC:""CREB3L1""),p(HGNC:""CREB3L2""),p(HGNC:""CREB3L3""),p(HGNC:""CREB3L4""),p(HGNC:""CREB5"")))",,ATF2;CREB3;CREB1;ATF6B;CREB3L3;CREB3L4;CREB3L1;CREB3L2;ATF4;CREB5
12830,Complex,,10090.0,False,,"complex(p(MGI:""Bcl2""),p(MGI:""Bcl2l1""))",,Bcl2;Bcl2l1
12831,Complex,,9606.0,False,,"complex(p(HGNC:""APP""),p(HGNC:""LRP1B""))",,APP;LRP1B
12832,Complex,,9606.0,False,microtubule,"complex(a(GO:""microtubule""),p(HGNC:""MAPT""))",,MAPT
12833,Complex,,,False,Bungarotoxins,"complex(a(MESH:""Bungarotoxins""),p(FPLX:""CHRN""))",,CHRN
12834,Complex,,9606.0,False,,"complex(p(HGNC:""FYN""),p(HGNC:""MAPT""))",,FYN;MAPT
12835,Complex,,9606.0,False,Proteins;Ubiquitin,"complex(a(MESH:""Proteins""),a(MESH:""Ubiquitin""),p(HGNC:""UBA3""))",,UBA3
12836,Complex,,,False,nicotine,"complex(a(CHEBI:""nicotine""),p(CONSO:""alpha-4 beta-4 nAChR""))",,alpha-4 beta-4 nAChR
12837,Complex,,10116.0,False,,"complex(p(RGD:""Smad4""),composite(p(RGD:""Smad2""),p(RGD:""Smad3"")),composite(p(RGD:""Wwtr1""),p(RGD:""Yap1"")))",,Yap1;Smad2;Smad3;Wwtr1;Smad4
12838,Complex,,10090.0,False,,"complex(p(MGI:""Ccnh""),p(MGI:""Cdk7""))",,Cdk7;Ccnh
12839,Complex,,9606.0,False,amyloid-beta,"complex(a(CHEBI:""amyloid-beta""),p(HGNC:""CD36""),p(HGNC:""TLR4""),p(HGNC:""TLR6""))",,CD36;TLR6;TLR4
12840,Complex,,9606.0,False,,"complex(p(HGNC:""APP""),p(HGNC:""CLTC""))",,APP;CLTC
12841,Complex,,,False,Microtubules,"complex(a(MESH:""Microtubules""),p(CONSO:""Tau isoform F (441 aa)"",frag(""187_441"")))",,Tau isoform F (441 aa)
12842,Complex,,9606.0,False,,"complex(p(HGNC:""HSF1""),p(HGNC:""HSF1""),p(HGNC:""HSF1""))",,HSF1
12843,Complex,,9606.0,False,,"complex(p(HGNC:""ATG7""),p(HGNC:""TARDBP""))",,TARDBP;ATG7
12844,Complex,,9606.0,False,,"complex(p(HGNC:""BRCA2""),p(HGNC:""PALB2""))",,BRCA2;PALB2
12845,Complex,,10090.0,False,,"complex(p(MGI:""Men1""),composite(p(MGI:""Ash2l""),p(MGI:""Kmt2a""),p(MGI:""Kmt2d""),p(MGI:""Rbbp5""),p(MGI:""Wdr5""),p(MGI:""Wdr5b"")))",,Kmt2d;Kmt2a;Rbbp5;Ash2l;Wdr5;Wdr5b;Men1
12846,Complex,,9606.0,False,,"complex(p(HGNC:""IAPP""),p(HGNC:""RAMP1""))",,IAPP;RAMP1
12847,Complex,,9606.0,False,,"complex(p(HGNC:""MAPT""),p(HGNC:""PLCG1""))",,MAPT;PLCG1
12848,Complex,,10090.0,False,,"complex(p(MGI:""Chrna7""),p(MGI:""Gnaq""))",,Chrna7;Gnaq
12849,Complex,,,False,,"complex(p(HGNC:""PPP2CA""),p(INTERPRO:""HEAT repeat""))",,PPP2CA;HEAT repeat
12850,Complex,,10090.0,False,,"complex(p(MGI:""Jun""),composite(p(MGI:""Mapk10""),p(MGI:""Mapk8""),p(MGI:""Mapk9"")))",,Mapk9;Jun;Mapk8;Mapk10
12851,Complex,,10116.0,False,,"complex(p(RGD:""Bcar1""),p(RGD:""Ptk2""),composite(p(RGD:""Crk""),p(RGD:""Crkl""),p(RGD:""LOC100911248"")))",,Crkl;Crk;LOC100911248;Ptk2;Bcar1
12852,Complex,,9606.0,False,Ubiquitin,"complex(a(MESH:""Ubiquitin""),p(HGNC:""PSMD4""))",,PSMD4
12853,Complex,,,False,microtubule;cytoskeleton,"complex(a(GO:""cytoskeleton""),a(GO:""microtubule""))",,
12854,Complex,,9606.0,False,"pro-nerve growth factor, human","complex(a(MESH:""pro-nerve growth factor, human""),p(HGNC:""NGFR""))",,NGFR
12855,Complex,,10116.0,False,,"complex(composite(p(RGD:""LOC100911854""),p(RGD:""Mbl1""),p(RGD:""Mbl2"")),composite(p(RGD:""Masp1""),p(RGD:""Masp2"")))",,Masp1;Masp2;LOC100911854;Mbl1;Mbl2
12856,Complex,,10116.0,False,choline,"complex(a(CHEBI:""choline""),p(RGD:""Chrna7""),p(RGD:""Gnaq""))",,Chrna7;Gnaq
12857,Complex,,9606.0,False,ATP,"complex(a(CHEBI:""ATP""),p(HGNC:""HSPA1A""))",,HSPA1A
12858,Complex,,,False,16068384;alpha7 Nicotinic Acetylcholine Receptor,"complex(a(MESH:""alpha7 Nicotinic Acetylcholine Receptor""),a(PUBCHEM:""16068384""))",,
12859,Complex,,10116.0,False,,"complex(p(RGD:""Nfkb1""),p(RGD:""Rela""))",,Nfkb1;Rela
12860,Complex,,,False,,"complex(p(CONSO:""Tau aggregates""),p(MGI:""Dpysl2"",pmod(Ph)),p(MGI:""Wasf1"",pmod(Ph)))",,Dpysl2;Wasf1;Tau aggregates
12861,Complex,,9606.0,False,copper(1+),"complex(a(CHEBI:""copper(1+)""),p(HGNC:""APP""))",,APP
12862,Complex,,9606.0,False,,"complex(p(HGNC:""GRIK1""),p(HGNC:""PRNP""))",,PRNP;GRIK1
12863,Complex,,9606.0,False,,"complex(p(HGNC:""CHRNA4""),p(HGNC:""CHRNA4""),p(HGNC:""CHRNB2""),p(HGNC:""CHRNB2""),p(HGNC:""CHRNB2""))",,CHRNB2;CHRNA4
12864,Complex,,9606.0,False,,"complex(p(HGNC:""IL10RA""),p(HGNC:""IL10RB""))",,IL10RB;IL10RA
12865,Complex,,9606.0,False,,"complex(p(HGNC:""APP""),p(HGNC:""RELN""))",,APP;RELN
12866,Complex,,9606.0,False,Amyloid beta-Polypeptides,"complex(a(MESH:""Amyloid beta-Polypeptides""),p(HGNC:""PPIF""))",,PPIF
12867,Complex,,,False,late endosome;autophagosome;lysosome,"complex(a(GO:""autophagosome""),a(GO:""late endosome""),a(GO:""lysosome""))",,
12868,Complex,,7227.0,False,,"complex(p(FLYBASE:""Jra""),p(FLYBASE:""kay""))",,kay;Jra
12869,Complex,,9606.0,False,,"complex(p(HGNC:""ELOB""),p(HGNC:""ELOC""),p(HGNC:""RBX1""),p(HGNC:""VHL""))",,ELOB;ELOC;VHL;RBX1
12870,Complex,,10116.0,False,,"complex(p(RGD:""Jag1""),p(RGD:""Notch3""))",,Jag1;Notch3
12871,Complex,,9606.0,False,,"complex(p(HGNC:""MYD88""),p(HGNC:""TLR9""))",,TLR9;MYD88
12872,Complex,,9606.0,False,,"complex(p(HGNC:""APP""),p(HGNC:""SPINT2""))",,APP;SPINT2
12873,Complex,,9606.0,False,,"complex(p(HGNC:""DNM1L"",var(""p.Lys38Ala"")),p(HGNC:""HTT"",pmod(CONSO:""CAG repeats"")))",,HTT;DNM1L
12874,Complex,,9606.0,False,,"complex(p(HGNC:""PPARA""),composite(p(HGNC:""RXRA""),p(HGNC:""RXRB""),p(HGNC:""RXRG"")))",,RXRB;RXRA;PPARA;RXRG
12875,Complex,,10090.0,False,,"complex(p(MGI:""Akt1s1""),p(MGI:""Deptor""),p(MGI:""Mlst8""),p(MGI:""Mtor""),p(MGI:""Rptor""))",,Akt1s1;Rptor;Deptor;Mlst8;Mtor
12876,Complex,,9606.0,False,sialic acid,"complex(a(CHEBI:""sialic acid"",loc(PFAM:""Glycoprotein"")),p(HGNC:""SIGLEC5""))",,SIGLEC5
12877,Complex,,9606.0,False,,"complex(p(HGNC:""APP"",frag(""672_713"")),p(HGNC:""RAMP3""))",,APP;RAMP3
12878,Complex,,9606.0,False,,"complex(p(HGNC:""HDAC1""),p(HGNC:""HDAC2""))",,HDAC2;HDAC1
12879,Complex,,9606.0,False,,"complex(p(HGNC:""CDC37""),p(HGNC:""IKBKG""))",,CDC37;IKBKG
12880,Complex,,10090.0,False,lysosome,"complex(a(GO:""lysosome""),p(MGI:""Snca"",var(""?"")))",,Snca
12881,Complex,,9606.0,False,,"complex(p(HGNC:""STK11""),composite(p(HGNC:""CAB39""),p(HGNC:""CAB39L"")),composite(p(HGNC:""STRADA""),p(HGNC:""STRADB"")))",,STK11;CAB39;CAB39L;STRADA;STRADB
12882,Complex,,10090.0,False,,"complex(p(MGI:""Atg101""),p(MGI:""Atg13""),p(MGI:""Rb1cc1""),p(MGI:""Ulk1""))",,Atg101;Ulk1;Rb1cc1;Atg13
12883,Complex,,9606.0,False,,"complex(p(HGNC:""CD74""),p(HGNC:""CXCR2""))",,CD74;CXCR2
12884,Complex,SCOMP,,False,PP2A Complex,"complex(SCOMP:""PP2A Complex"")",PP2A Complex,
12885,Complex,,,False,,"complex(p(MESH:""Hypoxia-Inducible Factor 1""),p(NCIT:""C13718""))",,Hypoxia-Inducible Factor 1;C13718
12886,Complex,,9606.0,False,Protein Kinases,"complex(a(MESH:""Protein Kinases""),p(HGNC:""HSP90AB1""))",,HSP90AB1
12887,Complex,,,False,6-O-sulfated heparin,"complex(a(CONSO:""6-O-sulfated heparin""),p(CONSO:""Tau isoform F (441 aa)""))",,Tau isoform F (441 aa)
12888,Complex,,10090.0,False,,"complex(p(MGI:""Baiap2""),composite(p(MGI:""Wasf1""),p(MGI:""Wasf2""),p(MGI:""Wasf3"")))",,Wasf3;Wasf2;Wasf1;Baiap2
12889,Complex,,9606.0,False,Microtubules,"complex(a(MESH:""Microtubules""),p(HGNC:""KIF5B""))",,KIF5B
12890,Complex,,10116.0,False,,"complex(p(RGD:""Chrna7""),p(RGD:""Gnaq""))",,Chrna7;Gnaq
12891,Complex,,9606.0,False,,"complex(p(HGNC:""MAPT""),p(HGNC:""USP5""))",,USP5;MAPT
12892,Complex,CONSO,,False,alpha-4-containing nAChR,"complex(CONSO:""alpha-4-containing nAChR"")",alpha-4-containing nAChR,
12893,Complex,,10116.0,False,,"complex(p(RGD:""Ripk1""),p(RGD:""Traf6""))",,Traf6;Ripk1
12894,Complex,,9606.0,False,,"complex(p(HGNC:""BTRC""),p(HGNC:""CUL1""),p(HGNC:""NFE2L2"",pmod(Ph)))",,CUL1;BTRC;NFE2L2
12895,Complex,,9606.0,False,lipid,"complex(a(CHEBI:""lipid""),p(HGNC:""HSPG2""))",,HSPG2
12896,Complex,,9606.0,False,,"complex(p(HGNC:""HDAC1"",loc(GO:""nucleus"")),p(HGNC:""XPO1""))",,XPO1;HDAC1
12897,Complex,,9606.0,False,,"complex(p(HGNC:""CDC37""),p(HGNC:""CDK11A""))",,CDK11A;CDC37
12898,Complex,,10090.0,False,lysosome,"complex(a(GO:""lysosome""),p(MGI:""Mapt""))",,Mapt
12899,Complex,,9606.0,False,,"complex(composite(p(HGNC:""FZD1""),p(HGNC:""FZD10""),p(HGNC:""FZD2""),p(HGNC:""FZD3""),p(HGNC:""FZD4""),p(HGNC:""FZD5""),p(HGNC:""FZD6""),p(HGNC:""FZD7""),p(HGNC:""FZD8""),p(HGNC:""FZD9"")),composite(p(HGNC:""LRP5""),p(HGNC:""LRP6"")))",,FZD1;FZD3;FZD2;FZD5;FZD4;FZD7;FZD6;FZD9;LRP5;FZD8;FZD10;LRP6
12900,Complex,,10116.0,False,,"complex(p(RGD:""Tank""),p(RGD:""Tbk1""))",,Tbk1;Tank
12901,Complex,,9606.0,False,,"complex(p(HGNC:""TREM1""),p(HGNC:""TYROBP""))",,TYROBP;TREM1
12902,Complex,,9606.0,False,,"complex(p(HGNC:""IRS4"",pmod(Ph,Y)),p(HGNC:""PTPN11""))",,IRS4;PTPN11
12903,Complex,,9606.0,False,Alarmins,"complex(a(MESH:""Alarmins""),p(HGNC:""AGER""))",,AGER
12904,Complex,,9606.0,False,,"complex(p(HGNC:""MCM9""),p(HGNC:""MCMBP""))",,MCM9;MCMBP
12905,Complex,,,False,radicicol,"complex(a(CHEBI:""radicicol""),p(INTERPRO:""Heat shock protein Hsp90, N-terminal""))",,"Heat shock protein Hsp90, N-terminal"
12906,Complex,,9606.0,False,,"complex(p(HGNC:""IRF9""),p(HGNC:""STAT1""),p(HGNC:""STAT2""))",,STAT1;STAT2;IRF9
12907,Complex,,9606.0,False,,"complex(p(HGNC:""NFKB1""),p(HGNC:""RELA""))",,NFKB1;RELA
12908,Complex,,9606.0,False,,"complex(p(HGNC:""CASP8""),p(HGNC:""MALT1""),p(HGNC:""PYCARD""))",,PYCARD;CASP8;MALT1
12909,Complex,,9606.0,False,,"complex(p(HGNC:""PFDN5""),p(HGNC:""UXT""))",,UXT;PFDN5
12910,Complex,GO,,False,kinesin complex,"complex(GO:""kinesin complex"")",kinesin complex,
12911,Complex,,9606.0,False,,"complex(p(HGNC:""APBA3""),p(HGNC:""CASK""))",,CASK;APBA3
12912,Complex,,,False,(-)-cotinine,"complex(a(CHEBI:""(-)-cotinine""),p(NCIT:""C18024""))",,C18024
12913,Complex,,10090.0,False,,"complex(p(MGI:""Ticam1""),p(MGI:""Ticam2""))",,Ticam2;Ticam1
12914,Complex,,10090.0,False,,"complex(p(MGI:""Bcar1""),p(MGI:""Ptk2""),composite(p(MGI:""Crk""),p(MGI:""Crkl"")))",,Crkl;Crk;Ptk2;Bcar1
12915,Complex,,9606.0,False,,"complex(p(HGNC:""GSK3B""),p(HGNC:""MAPT"",frag(""245_441"")))",,GSK3B;MAPT
12916,Complex,,,False,early endosome;late endosome,"complex(a(GO:""early endosome""),a(GO:""late endosome""))",,
12917,Complex,,,False,nicotine,"complex(a(CHEBI:""nicotine""),p(HGNC:""CHRNA7""),p(HGNCGENEFAMILY:""G protein subunits alpha, group q""))",,"CHRNA7;G protein subunits alpha, group q"
12918,Complex,,10090.0,False,,"complex(p(MGI:""Ripk1""),p(MGI:""Traf6""))",,Traf6;Ripk1
12919,Complex,,9606.0,False,,"complex(p(HGNC:""DIAPH1""),p(HGNC:""MOK""),p(HGNC:""S100B""))",,DIAPH1;MOK;S100B
12920,Complex,,9606.0,False,,"complex(p(HGNC:""MAPT"",pmod(Ph,S,262)),p(HGNC:""STUB1""))",,STUB1;MAPT
12921,Complex,,,False,,"complex(p(HGNC:""EDRF1""),p(INTERPRO:""Heat shock protein 70 family""),p(INTERPRO:""Heat shock protein Hsp90 family""))",,EDRF1;Heat shock protein Hsp90 family;Heat shock protein 70 family
12922,Complex,,9606.0,False,,"complex(p(HGNC:""CASP2""),p(HGNC:""PIDD1""))",,PIDD1;CASP2
12923,Complex,,9606.0,False,sialic acid,"complex(a(CHEBI:""sialic acid"",loc(MESHA:""Neurons"")),p(HGNC:""SIGLEC7""))",,SIGLEC7
12924,Complex,,9606.0,False,galanthamine,"complex(a(CHEBI:""galanthamine""),p(HGNC:""CHRNB2""))",,CHRNB2
12925,Complex,,,False,metergoline,"complex(a(CHEBI:""metergoline""),p(HGNCGENEFAMILY:""5-hydroxytryptamine receptors, G protein-coupled""))",,"5-hydroxytryptamine receptors, G protein-coupled"
12926,Complex,,9606.0,False,,"complex(p(HGNC:""AR""),p(HGNC:""HSP90AB1""))",,AR;HSP90AB1
12927,Complex,,9606.0,False,Nilvadipine,"complex(a(CHEBI:""Nilvadipine""),p(HGNC:""SYK""))",,SYK
12928,Complex,,9606.0,False,,"complex(p(HGNC:""IKBKG""),composite(p(HGNC:""CHUK""),p(HGNC:""IKBKB"")))",,IKBKB;CHUK;IKBKG
12929,Complex,,10116.0,False,,"complex(p(RGD:""Cir1""),p(RGD:""Ncor2""),p(RGD:""Sap30""),p(RGD:""Sin3a""),composite(p(RGD:""Hdac1""),p(RGD:""Hdac1l""),p(RGD:""Hdac2"")))",,Sap30;Hdac2;Hdac1l;Ncor2;Sin3a;Cir1;Hdac1
12930,Complex,,10090.0,False,,"complex(p(MGI:""Scrib""),composite(p(MGI:""Dlg1""),p(MGI:""Dlg2""),p(MGI:""Dlg3""),p(MGI:""Dlg4"")),composite(p(MGI:""Llgl1""),p(MGI:""Llgl2"")))",,Dlg1;Dlg2;Dlg3;Dlg4;Scrib;Llgl2;Llgl1
12931,Complex,,,False,,"complex(p(HGNC:""FCGR1A""),p(SCOMP:""FcR Gamma Chain Complex""))",,FcR Gamma Chain Complex;FCGR1A
12932,Complex,,,False,,"complex(g(HGNC:""BACE1""),p(FPLX:""NFkappaB""))",,BACE1;NFkappaB
12933,Complex,,9606.0,False,GSK 1034702,"complex(a(MESH:""GSK 1034702""),p(HGNC:""CHRM1""))",,CHRM1
12934,Complex,,9606.0,False,,"complex(p(HGNC:""CD14""),composite(p(HGNC:""TLR2""),p(HGNC:""TLR4"")))",,CD14;TLR4;TLR2
12935,Complex,,9606.0,False,ssRNA viral genome,"complex(a(GOCC:""ssRNA viral genome""),p(HGNC:""NOD2""))",,NOD2
12936,Complex,,9606.0,False,Blood Platelets,"complex(a(MESHA:""Blood Platelets""),p(HGNC:""ICAM2""))",,ICAM2
12937,Complex,,,False,,"complex(p(FPLX:""PI3K""),p(HGNC:""ERBB4""))",,PI3K;ERBB4
12938,Complex,,9606.0,False,,"complex(p(HGNC:""FYN""),p(HGNC:""PIK3R1""))",,FYN;PIK3R1
12939,Complex,,7227.0,False,,"complex(p(FLYBASE:""arr""),composite(p(FLYBASE:""fz""),p(FLYBASE:""fz2""),p(FLYBASE:""fz3""),p(FLYBASE:""fz4"")))",,arr;fz4;fz;fz3;fz2
12940,Complex,,10116.0,False,,"complex(p(RGD:""Atg101""),p(RGD:""Atg13""),p(RGD:""Rb1cc1""),p(RGD:""Ulk1""))",,Atg101;Ulk1;Rb1cc1;Atg13
12941,Complex,,9606.0,False,,"complex(p(HGNC:""APP""),p(HGNC:""GRB2""),p(HGNC:""PSEN1""),p(HGNC:""PSEN2""))",,APP;PSEN2;GRB2;PSEN1
12942,Complex,,9606.0,False,,"complex(p(HGNC:""APLP1""),p(HGNC:""APLP1""))",,APLP1
12943,Complex,,,False,Bungarotoxins,"complex(a(MESH:""Bungarotoxins"",loc(GO:""membrane"")))",,
12944,Complex,,9606.0,False,,"complex(p(HGNC:""CDK5""),p(HGNC:""TPPP""))",,CDK5;TPPP
12945,Complex,GO,,False,mitochondrial permeability transition pore complex,"complex(GO:""mitochondrial permeability transition pore complex"")",mitochondrial permeability transition pore complex,
12946,Complex,,,False,305,"complex(a(PUBCHEM:""305""),p(CONSO:""alpha-7 beta-2 nAChR""))",,alpha-7 beta-2 nAChR
12947,Complex,,9606.0,False,,"complex(p(HGNC:""EEA1""),composite(p(HGNC:""RAB5A""),p(HGNC:""RAB5B""),p(HGNC:""RAB5C"")))",,EEA1;RAB5B;RAB5C;RAB5A
12948,Complex,,10090.0,False,,"complex(p(MGI:""Itgav""),p(MGI:""Itgb3""))",,Itgb3;Itgav
12949,Complex,,10090.0,False,,"complex(p(MGI:""Cdc7""),p(MGI:""Dbf4""))",,Cdc7;Dbf4
